message_id,text,intent,channel,char_len
msg_03280,"Hi, the packaging was crushed and the contents are ruined. Cheers",damaged_item,chat,65
msg_03281,Not sure who to ask about this but I need to arrange a return. The colour is nothing like the photos. Let me know.,return_request,email,114
msg_03282,You confirmed my return but I haven't been refunded.,refund_status,chat,52
msg_03283,Quick question - I'd like to call off my order for the office chair. I found it cheaper elsewhere. Please advise.,cancel_order,email,113
msg_03284,"Hi there, the screen was already broken when it arrived. I want a replacement, not a refund. Regards.",damaged_item,web_form,101
msg_03285,Quick question - checking in on #859172 - has it shipped yet? The app just says processing. Any help appreciated.,order_status,web_form,113
msg_03286,"Hi OrderBuddy, how do I cancel an order? I ordered the wrong size. Any help appreciated.",cancel_order,chat,88
msg_03287,"Hello, my password reset email never arrives. It keeps saying account not found. Cheers.",account_login_issue,email,88
msg_03288,"Hi there, the screen was already broken when it arrived. The box looked fine from the outside.",damaged_item,web_form,94
msg_03289,"Hello support, I want to trade this in for a different model. I'd really appreciate a quick response.",exchange_item,email,101
msg_03290,Sorry to bother you but when will the standing desk be back in stock? I've been checking the site every day. Any help appreciated.,product_availability,web_form,130
msg_03291,Sorry to bother you but how do I change the email on my account? Nothing in my spam folder either. Can you help?,account_login_issue,chat,112
msg_03292,"Hey, my refund hasn't come through yet. It's been over two weeks now. Please advise.",refund_status,web_form,84
msg_03293,"Hello support, checking in on #872125 - has it shipped yet?",order_status,web_form,59
msg_03294,"Hi there, I was told I'd be refunded back in June and nothing has arrived. I have the return receipt if you need it.",refund_status,email,116
msg_03295,"hello, my order is late. thanks in advance.",delivery_delay,email,43
msg_03296,"Hi, when will I get my money back for #OB4757? It's been over two weeks now.",refund_status,web_form,76
msg_03297,Please send me a returns label for order 116482. Where do I send it? Thanks!,return_request,email,76
msg_03298,Not sure who to ask about this but the delivery date has been pushed back twice now. Can you tell me when it will actually arrive? Thanks!,delivery_delay,email,138
msg_03299,I've been waiting on hold so I'm trying here instead. I need to cancel the order I placed last Tuesday. It hasn't shipped yet as far as I can tell. Thanks!,cancel_order,email,155
msg_03300,Chasing the refund on 33918522. It's been over two weeks now.,refund_status,email,61
msg_03301,"Good morning, I need a proper invoice for expenses. My accountant needs it for teh quarter.",invoice_receipt_request,email,91
msg_03302,"Hi OrderBuddy, instead of a refund can I just exchange it? Cheers.",exchange_item,chat,66
msg_03303,Quick question - you confirmed my return but I haven't been refunded.,refund_status,chat,69
msg_03304,"Hello, when will I get my money back for OB-21377? Can you check which card it went back to?",refund_status,email,92
msg_03305,Not sure who to ask about this but I was told I'd be refunded at teh weekend and nothing has arrived. Nothing has shown up on my bank statement. Let me know.,refund_status,email,157
msg_03306,You promised delivery last Tuesday and nothing has arrived. I've taken time off work waiting for this.,delivery_delay,email,102
msg_03307,"Hi, I ordered the air fryer back in June and I've heard nothing since. I'd really appreciate a quick response.",order_status,chat,110
msg_03308,I need some help please. the item in the box isn't what I ordered. Do I need to send this one back? I'd really appreciate a quick response.,wrong_item_received,email,139
msg_03309,"Hello, I want to cancel #492321. I ordered the wrong size.",cancel_order,email,58
msg_03310,"THIS IS THE THIRD TIME I'M WRITING IN. THE CARD I USED HAS EXPIRED, WHAT DO I DO? THE NEW CARD IS ALREADY ON MY ACCOUNT. I'D REALLY APPRECIATE A QUICK RESPONSE.",change_payment_method,email,160
msg_03311,"Hi, I want to return my winter jacket. The colour is nothing like the photos",return_request,chat,76
msg_03312,The delivery date has been pushed back twice now. I've taken time off work waiting for this. Thanks in advance.,delivery_delay,email,111
msg_03313,"Good morning, the box arrived but it was missing an item. The box didn't look tampered with. Regards.",missing_item,chat,101
msg_03314,"Hello support, can you send my order to a different address?",change_shipping_address,email,60
msg_03315,"I need some help please. cancel OB-23033 please, I ordered by mistake. Let me know.",cancel_order,web_form,83
msg_03316,"Hi team, my refund hasn't come through yet. Can you check which card it went back to?",refund_status,email,85
msg_03317,Sorry to bother you but how do I cancel an order? I found it cheaper elsewhere. Regards.,cancel_order,email,88
msg_03318,"Hello, my parcel is way past its estimated delivery date. I'd really appreciate a quick response.",delivery_delay,email,97
msg_03319,Can you tell me what's happening with #323640?? I ordered the blue running shoes. Thanks in advance.,order_status,email,100
msg_03320,"Sorry to bother you but the card I used has expired, what do I do? Regards.",change_payment_method,email,75
msg_03321,"Hi, can you apply my discount retroactively? I only ordered because of the offer. Regards.",discount_promo_code,web_form,90
msg_03322,My order is late. Can you tell me when it will actually arrive? Thanks.,delivery_delay,chat,71
msg_03323,Not sure who to ask about this but where is my order order 672873? I ordered a bluetooth speaker. Thanks!,order_status,chat,105
msg_03324,"Hi there, when will I get my money back for #OB1155? Please get back to me asap.",refund_status,email,80
msg_03325,"Hey, my refund hasn't come through yet. Thank you.",refund_status,email,50
msg_03326,"Sorry to bother you but the card I used has expired, what do I do? I don't want the order held up over this. I'd really appreciate a quick response.",change_payment_method,chat,148
msg_03327,Not sure who to ask about this but one of the items on my invoice never turned up. Thanks!,missing_item,email,90
msg_03328,"Hi OrderBuddy, can I get a receipt for order 333358? It needs to have my company name on it. Thanks.",invoice_receipt_request,chat,100
msg_03329,I've been waiting on hold so I'm trying here instead. this order is now a week overdue. I've taken time off work waiting for this. Thanks in advance.,delivery_delay,web_form,149
msg_03330,"Sorry to bother you but cancel #OB6519 please, I ordered by mistake. I found it cheaper elsewhere. Can you help?",cancel_order,email,112
msg_03331,"Hello support, the courier keeps saying delayed with no explanation. Can you tell me when it will actually arrive? Please advise.",delivery_delay,email,129
msg_03332,I need to exchange #136778 for the correct item. I'd rather have the black one. Thanks in advance.,exchange_item,email,98
msg_03333,"Hi team, can I switch to paypal for OB-47149? The new card is already on my account. Let me know.",change_payment_method,chat,97
msg_03334,"HI TEAM, DO YOU HAVE THE RUNNING WATCH IN STOCK? ANY HELP APPRECIATED.",product_availability,email,70
msg_03335,I need some help please. can I exchange the kitchen scales for a different size? Let me know.,exchange_item,web_form,93
msg_03336,Quick question - I'd like to swap this for another colour. Happy to pay any difference in price.,exchange_item,email,96
msg_03337,"Hi, the item I want is showing as sold out. Can you notify me when it's available? Can you help?",product_availability,web_form,96
msg_03338,"Hi team, I'm locked out of my account. It keeps saying account not found.",account_login_issue,chat,73
msg_03339,"HELLO SUPPORT, CAN YOU SEND MY ORDER TO A DIFFERENT ADDRESS? THE POSTCODE IS WRONG ON THE ORDER. CAN YOU HELP?",change_shipping_address,web_form,110
msg_03340,I need some help please. how do I update the delivery address? It hasn't shipped yet so hopefully it's not too late. Please get back to me asap.,change_shipping_address,chat,144
msg_03341,"Good morning, what's the current status of OB-74141? It was supposed to be a gift so I'm getting nervous. Cheers.",order_status,chat,113
msg_03342,Not sure who to ask about this but I want to cancel order 178561. It hasn't shipped yet as far as I can tell. Any help appreciated.,cancel_order,web_form,131
msg_03343,Not sure who to ask about this but received the running watch last month and it's clearly damaged. It doesn't power on at all. Can you help?,damaged_item,chat,140
msg_03344,Quick question - I want to cancel my subscription. I don't remember signing up for this.,subscription_manage,web_form,88
msg_03345,"Good morning, how do I update the delivery address? It hasn't shipped yet so hopefully it's not too late. Regards.",change_shipping_address,chat,114
msg_03346,"Hi team, I was told I'd be refunded nearly ten days ago and nothing has arrived. It's been over two weeks now. Please advise.",refund_status,web_form,125
msg_03347,"Hello, my parcel came half empty.",missing_item,email,33
msg_03348,Sorry to bother you but I need to change the card on 85478406. Let me know.,change_payment_method,chat,75
msg_03349,Sorry to bother you but can the delivery be changed to a neighbour? It hasn't shipped yet so hopefully it's not too late. Let me know.,change_shipping_address,email,134
